sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,configurable_variations,price,status
1140671624,Products,configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm VERT ""PILOT"" REF: BL-G2-7-G ""PILOT"" REF:BL-G2-7-G","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm VERT ""PILOT"" REF: BL-G2-7-G ""PILOT"" REF:BL-G2-7-G","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",681,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-G,color=Vert,diameter=0.7mm",9999,0,"sku=1140659861,color=BLEU|sku=1140659672,color=TRANSPARENT|sku=1140659859,color=JAUNE|sku=1140660146,color=MARRON|sku=1140659830,color=NOIR|sku=1140659860,color=ROUGE|sku=1140659671,color=VERT|sku=1140659670,color=VIOLET",0,1
1140659861,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-R ""PILOT"" REF:BL-G2-7-R","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-R ""PILOT"" REF:BL-G2-7-R","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",674,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-R,color=Rouge,diameter=0.7mm",9999,0,,0,1
1140659672,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-G2-7-LB ""PILOT"" REF:BL-G2-7-LB","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-G2-7-LB ""PILOT"" REF:BL-G2-7-LB","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",687,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-LB,color=Bleu Turquoise,diameter=0.7mm",9999,0,,0,1
1140659859,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm ROSE ""PILOT"" REF: BL-G2-7-P ""PILOT"" REF:BL-G2-7-P","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm ROSE ""PILOT"" REF: BL-G2-7-P ""PILOT"" REF:BL-G2-7-P","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",686,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-P,color=Rose,diameter=0.7mm",9999,0,,0,1
1140660146,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-V ""PILOT"" REF:BL-G2-7-V","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-V ""PILOT"" REF:BL-G2-7-V","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",682,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-V,color=Violet,diameter=0.7mm",9999,0,,0,1
1140659830,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm BLEU NUIT ""PILOT"" REF: BL-G2-7-BB ""PILOT"" REF:BL-G2-7-BB","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm BLEU NUIT ""PILOT"" REF: BL-G2-7-BB ""PILOT"" REF:BL-G2-7-BB","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",15,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-BB,color=Bleu NUIT,diameter=0.7mm",9999,0,,0,1
1140659860,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ""PILOT"" ""PILOT"" REF:","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ""PILOT"" ""PILOT"" REF:","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",556,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=",9999,0,,0,1
1140659671,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BLEU ""PILOT"" REF: BL-G2-7-XS-L ""PILOT"" REF:BL-G2-7-XS-L","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BLEU ""PILOT"" REF: BL-G2-7-XS-L ""PILOT"" REF:BL-G2-7-XS-L","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",556,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-L,color=Bleu",9999,0,,0,1
1140659670,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm NOIR ""PILOT"" REF: BL-G2-7-XS-B ""PILOT"" REF:BL-G2-7-XS-B","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm NOIR ""PILOT"" REF: BL-G2-7-XS-B ""PILOT"" REF:BL-G2-7-XS-B","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",558,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-B,color=Noir",9999,0,,0,1
1140659843,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-XS-R ""PILOT"" REF:BL-G2-7-XS-R","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-XS-R ""PILOT"" REF:BL-G2-7-XS-R","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",557,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-R,color=Rouge",9999,0,,0,1
1140671625,Products,configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-XS-V ""PILOT"" REF:BL-G2-7-XS-V","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-XS-V ""PILOT"" REF:BL-G2-7-XS-V","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",557,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-V,color=Violet",9999,0,"sku=1140659847,color=BLEU|sku=1140659848,color=TRANSPARENT|sku=1140659846,color=JAUNE|sku=1140659839,color=MARRON|sku=1140659840,color=NOIR|sku=1140659845,color=ORANGE|sku=1140659854,color=ROSE|sku=1140659605,color=ROUGE|sku=1140659668,color=VERT|sku=1140659603,color=VIOLET",0,1
1140659847,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BORDEAUX ""PILOT"" REF: BL-G2-7-XS-DR ""PILOT"" REF:BL-G2-7-XS-DR","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BORDEAUX ""PILOT"" REF: BL-G2-7-XS-DR ""PILOT"" REF:BL-G2-7-XS-DR","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",72,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-DR,color=BORDEAUX",9999,0,,0,1
1140659848,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ROSE ""PILOT"" REF: BL-G2-7-XS-P ""PILOT"" REF:BL-G2-7-XS-P","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ROSE ""PILOT"" REF: BL-G2-7-XS-P ""PILOT"" REF:BL-G2-7-XS-P","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",70,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-P,color=Rose",9999,0,,0,1
1140659846,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm VERT ""PILOT"" REF: BL-G2-7-XS-G ""PILOT"" REF:BL-G2-7-XS-G","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm VERT ""PILOT"" REF: BL-G2-7-XS-G ""PILOT"" REF:BL-G2-7-XS-G","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",72,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-G,color=Vert",9999,0,,0,1
1140659839,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-G2-7-XS-LB ""PILOT"" REF:BL-G2-7-XS-LB","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-G2-7-XS-LB ""PILOT"" REF:BL-G2-7-XS-LB","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",15,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-XS-LB,color=Bleu Turquoise",9999,0,,0,1
1140659840,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm BLEU ""PILOT"" REF: BL-G2-7-VA-L ""PILOT"" REF:BL-G2-7-VA-L","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm BLEU ""PILOT"" REF: BL-G2-7-VA-L ""PILOT"" REF:BL-G2-7-VA-L","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",97,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-VA-L,color=Bleu",9999,0,,0,1
1140659845,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm VERT ""PILOT"" REF: BL-G2-7-VA-G ""PILOT"" REF:BL-G2-7-VA-G","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm VERT ""PILOT"" REF: BL-G2-7-VA-G ""PILOT"" REF:BL-G2-7-VA-G","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",97,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-VA-G,color=Vert",9999,0,,0,1
1140659854,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-VA-R ""PILOT"" REF:BL-G2-7-VA-R","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-VA-R ""PILOT"" REF:BL-G2-7-VA-R","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",100,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-VA-R,color=Rouge",9999,0,,0,1
1140659605,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm NOIR ""PILOT"" REF: BL-G2-7-VA-B ""PILOT"" REF:BL-G2-7-VA-B","STYLO ROLLER RETRACTABLE A ENCRE GEL G2 VICTORIA 0.7mm NOIR ""PILOT"" REF: BL-G2-7-VA-B ""PILOT"" REF:BL-G2-7-VA-B","Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",99,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-G2-7-VA-B,color=Noir",9999,0,,0,1
