sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,configurable_variations
1140659737,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"SURLIGNEUR EFFACABLE FRIXION LIGHT 04mm ROSE ""PILOT"" REF: SW-FL-P ""PILOT"" REF:SW-FL-P",,"Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",333,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=SW-FL-P,color=ROSE",,,
1140659730,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"SURLIGNEUR EFFACABLE FRIXION LIGHT 04mm ORANGE ""PILOT"" REF: SW-FL-O ""PILOT"" REF:SW-FL-O",,"Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",674,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=SW-FL-O,color=ORANGE",,,
1140659735,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"SURLIGNEUR EFFACABLE FRIXION LIGHT 04mm VERT ""PILOT"" REF: SW-FL-G ""PILOT"" REF:SW-FL-G",,"Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=SW-FL-G,color=VERT",,,
1140659732,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"SURLIGNEUR EFFACABLE FRIXION LIGHT SOFT 04mm JAUNE PASTEL ""PILOT"" REF: SW-FL-SY ""PILOT"" REF:SW-FL-SY",,"Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",675,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=SW-FL-SY,color=JAUNE PASTEL",,,
1140671623,Default,Configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"SURLIGNEUR EFFACABLE FRIXION LIGHT SOFT 04mm ORANGE PASTEL ""PILOT"" REF: SW-FL-SO ""PILOT"" REF:SW-FL-SO",,"Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",682,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=SW-FL-SO,color=ORANGE PASTEL",,,"sku=1140659602,type=5X5|sku=1140659728,type=SEYES"
1140659602,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/SURLIGNEUR,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"SURLIGNEUR EFFACABLE FRIXION LIGHT SOFT 04mm ROSE PASTEL ""PILOT"" REF: SW-FL-SP ""PILOT"" REF:SW-FL-SP",,"Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",685,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=SW-FL-SP,color=ROSE PASTEL",,,
1140659728,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm NOIR ""PILOT"" REF: BL-G2-7-B ""PILOT"" REF:BL-G2-7-B",,"Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",674,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-B,color=NOIR,diameter=0.7mm",,,
1140659857,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm BLEU ""PILOT"" REF: BL-G2-7-L ""PILOT"" REF:BL-G2-7-L",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",674,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-L,color=BLEU,diameter=0.7mm",,,
1140671624,Default,Configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm VERT ""PILOT"" REF: BL-G2-7-G ""PILOT"" REF:BL-G2-7-G",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",681,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-G,color=VERT,diameter=0.7mm",,,"sku=1140659861,color=BLEU|sku=1140659672,color=TRANSPARENT|sku=1140659859,color=JAUNE|sku=1140660146,color=MARRON|sku=1140659830,color=NOIR|sku=1140659860,color=ROUGE|sku=1140659671,color=VERT|sku=1140659670,color=VIOLET"
1140659861,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-R ""PILOT"" REF:BL-G2-7-R",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",674,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-R,color=ROUGE,diameter=0.7mm",,,
1140659672,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-G2-7-LB ""PILOT"" REF:BL-G2-7-LB",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",687,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-LB,color=BLEU TURQUOISE,diameter=0.7mm",,,
1140659859,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm ROSE ""PILOT"" REF: BL-G2-7-P ""PILOT"" REF:BL-G2-7-P",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",686,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-P,color=ROSE,diameter=0.7mm",,,
1140660146,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-V ""PILOT"" REF:BL-G2-7-V",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",682,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-V,color=VIOLET,diameter=0.7mm",,,
1140659830,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 0.7mm BLEU NUIT ""PILOT"" REF: BL-G2-7-BB ""PILOT"" REF:BL-G2-7-BB",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-BB,color=BLEU NUIT,diameter=0.7mm",,,
1140659860,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ""PILOT"" ""PILOT"" REF:",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",556,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=",,,
1140659671,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BLEU ""PILOT"" REF: BL-G2-7-XS-L ""PILOT"" REF:BL-G2-7-XS-L",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",556,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-L,color=BLEU",,,
1140659670,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm NOIR ""PILOT"" REF: BL-G2-7-XS-B ""PILOT"" REF:BL-G2-7-XS-B",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",558,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-B,color=NOIR",,,
1140659843,Default,Simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ROUGE ""PILOT"" REF: BL-G2-7-XS-R ""PILOT"" REF:BL-G2-7-XS-R",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",557,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-R,color=ROUGE",,,
1140671625,Default,Configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm VIOLET ""PILOT"" REF: BL-G2-7-XS-V ""PILOT"" REF:BL-G2-7-XS-V",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",557,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-V,color=VIOLET",,,"sku=1140659847,color=BLEU|sku=1140659848,color=TRANSPARENT|sku=1140659846,color=JAUNE|sku=1140659839,color=MARRON|sku=1140659840,color=NOIR|sku=1140659845,color=ORANGE|sku=1140659854,color=ROSE|sku=1140659605,color=ROUGE|sku=1140659668,color=VERT|sku=1140659603,color=VIOLET"
1140659847,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BORDEAUX ""PILOT"" REF: BL-G2-7-XS-DR ""PILOT"" REF:BL-G2-7-XS-DR",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",72,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-DR,color=BORDEAUX",,,
1140659848,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm ROSE ""PILOT"" REF: BL-G2-7-XS-P ""PILOT"" REF:BL-G2-7-XS-P",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",70,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-P,color=ROSE",,,
1140659846,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm VERT ""PILOT"" REF: BL-G2-7-XS-G ""PILOT"" REF:BL-G2-7-XS-G",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",72,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-G,color=VERT",,,
1140659839,Default,Virtuel,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER RETRACTABLE A ENCRE GEL G2 PIXIE 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-G2-7-XS-LB ""PILOT"" REF:BL-G2-7-XS-LB",,"Ce cahier, disponible en plusieurs couleurs et formats, se distingue par sa couverture robuste en carte et polypropylène, garantissant une durabilité optimale.",,2,,"Catalog, Search",France,"mgs_brand=PILOT,techno_ref=BL-G2-7-XS-LB,color=BLEU TURQUOISE",,,
