"Order ID","Order Status","Order Date","Payment Method","Thumbnail","Product SKU","Product Name","Original Price","Price","Qty Ordered","Subtotal,Tax,Discounts","Row Total"""
"000005657","09     - Commande Livrée","Mar 8, 2025 12:50:06 AM","Cash On Delivery","/m/e/medium-acrylique-gel-epais-mat-250ml-amsterdam-ref-24173020_1.jpg,1140619029","MEDIUM ACRYLIQUE GEL EPAIS BRILLANT 250ml """"AMSTERDAM"""" REF: 24173015","2500.00000000,2500.00000000,1,2500.00000000,0.00000000,0.00000000,2500.00000000"
"000005658","09     - Commande Livrée","Mar 8, 2025 01:24:31 AM","Cash On Delivery","/p/a/pate-a-modeler-12-couleurs-en-boite-blanc-techno-ref-4696.jpg,1140632639","PATE A MODELER 150G BLANC """"TECHNO"""" REF: 4696","280.00000000,280.00000000,1,280.00000000,0.00000000,0.00000000,280.00000000"
"000005658","09     - Commande Livrée","Mar 8, 2025 01:24:31 AM","Cash On Delivery","/p/a/pate-a-modeler-12-couleurs-en-boite-vert-clair-techno-ref-4696.jpg,1140632635","PATE A MODELER 150G VERT CLAIR """"TECHNO"""" REF: 4696","280.00000000,280.00000000,1,280.00000000,0.00000000,0.00000000,280.00000000"
"000005659","10.1   - Annulée à la confirmation","Mar 8, 2025 01:26:46 AM","Cash On Delivery","/p/a/pate-a-modeler-12-couleurs-en-boite-vert-clair-techno-ref-4696.jpg,1140632635","PATE A MODELER 150G VERT CLAIR """"TECHNO"""" REF: 4696","280.00000000,280.00000000,1,280.00000000,0.00000000,0.00000000,280.00000000"
"000005660","09     - Commande Livrée","Mar 8, 2025 02:08:44 PM","Cash On Delivery","/m/a/marqueurs-brush-et-pointe-fine-le-plume-uchida-.jpg,1140631849","MARQUEURS BRUSH ET POINTE FINE LE PLUME """"UCHIDA""""","550.00000000,550.00000000,2,1100.00000000,0.00000000,0.00000000,1100.00000000"
"000005660","09     - Commande Livrée","Mar 8, 2025 02:08:44 PM","Cash On Delivery","/p/a/papier-a-dessin-blanc-pochette-12-feuilles-24cmx32cm-techno--0.jpg,1928103","PAPIER A DESSIN BLANC POCHETTE 12 FEUILLES 24cmx32cm 180g """"TECHNO"""" REF: 9154","420.00000000,420.00000000,1,420.00000000,0.00000000,0.00000000,420.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/s/e/setacolor_opaque_45ml_rouge_pebeo_ref_295080.jpg,2210503","SETACOLOR OPAQUE 45ml ROUGE """"PEBEO"""" REF: 295080","650.00000000,650.00000000,1,650.00000000,0.00000000,0.00000000,650.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/s/e/setacolor_opaque_45ml_bleu_cobalt_pebeo_ref_295011.jpg,107658801","SETACOLOR OPAQUE 45ml BLEU COBALT """"PEBEO"""" REF: 295011","650.00000000,650.00000000,1,650.00000000,0.00000000,0.00000000,650.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/s/e/setacolor_opaque_45ml_jaune_citron_pebeo_ref_295017.jpg,107659301","SETACOLOR OPAQUE 45ml JAUNE CITRON """"PEBEO"""" REF: 295017","650.00000000,650.00000000,1,650.00000000,0.00000000,0.00000000,650.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/p/i/pinceau-ecolier-n_2-6-10-s-blister-techno-ref-5378.jpg,1140637287","PINCEAU ECOLIER N°2-6-10 S/BLISTER """"TECHNO"""" REF: 5378","270.00000000,270.00000000,1,270.00000000,0.00000000,13.50000000,256.50000000"
